Name,Position,Base Salary,Roster Bonus,Signing Bonus,Cap Hit
J.C. Hassenauer,C,"$495,000",0-,0-,"$495,000 "
Devlin Hodges,QB,"$495,000",0-,0-,"$495,000 "
Lavon Hooks,DE,"$495,000",0-,0-,"$495,000 "
Tevin Jones,WR,"$495,000",0-,0-,"$495,000 "
J’terius Jones,OLB,"$495,000",0-,0-,"$495,000 "
Kam Kelly,CB,"$495,000",0-,0-,"$495,000 "
P.J. Locke,S,"$495,000",0-,0-,"$495,000 "
Travon McMillan,RB,"$495,000",0-,0-,"$495,000 "
Henry Mondeaux,DT,"$495,000",0-,0-,"$495,000 "
Patrick Morris,C,"$495,000",0-,0-,"$495,000 "
Damian Prince,T,"$495,000",0-,0-,"$495,000 "
Kevin Rader,TE,"$495,000",0-,0-,"$495,000 "
Casey Sayles,DT,"$495,000",0-,0-,"$495,000 "
Tegray Scales,LB,"$495,000",0-,0-,"$495,000 "
Christian Scotland-Williamson,TE,"$495,000",0-,0-,"$495,000 "
Conor Sheehy,DE,"$495,000",0-,0-,"$495,000 "
Tuzar Skipper,DE,"$495,000",0-,0-,"$495,000 "
Diontae Spencer,WR,"$495,000",0-,0-,"$495,000 "
Robert Spillane,LB,"$495,000",0-,0-,"$495,000 "
Herb Waters,WR,"$495,000",0-,0-,"$495,000 "
Ralph Webb,RB,"$495,000",0-,0-,"$495,000 "
Malik Williams,RB,"$495,000",0-,0-,"$495,000 "
Ryan Shazier,ILB,"$473,000",-,-,"$473,000 "
Devin Bush,ILB,-,-,-,"$3,420,037 "
Diontae Johnson,WR,-,-,-,"$777,278 "
Justin Layne,CB,-,-,-,"$724,666 "
Benny Snell,RB,-,-,-,"$669,848 "
Zach Gentry,TE,-,-,-,"$580,787 "
Sutton Smith,OLB,-,-,-,"$545,629 "
Isaiah Buggs,DT,-,-,-,"$536,998 "
Ulysees Gilbert,LB,-,-,-,"$526,838 "
Derwin Gray,T,-,-,-,"$521,362 "
Antonio Brown,WR,-,-,-,"$21,120,000 "
Morgan Burnett,SS,-,-,-,"$2,833,334 "
Marcus Gilbert,RT,-,-,-,"$1,728,500 "
Jon Bostic,ILB,-,-,-,"$700,000 "
Brian Allen,CB,-,-,-,"$115,088 "
Joshua Frazier,DT,-,-,-,"$54,404 "
Keion Adams,OLB,-,-,-,"$33,008 "
Matthew Thomas,LB,-,-,-,"$6,667 "
Trey Johnson,CB,-,-,-,"$2,500 "
Jimmy Garoppolo,QB,"$17,200,000","$150,000","$1,400,000","$19,350,000 "
Joe Staley,LT,"$7,550,000","$4,250,000","$500,000","$14,700,000 "
Dee Ford,DE,"$4,750,000","$7,750,000","$1,600,000","$14,600,000 "
Kwon Alexander,ILB,"$1,750,000","$8,781,250","$1,000,000","$11,531,250 "
Richard Sherman,CB,"$7,000,000","$1,750,000","$1,000,000","$9,800,000 "
Arik Armstead,DT,"$9,046,000",0-,0-,"$9,046,000 "
Weston Richburg,C,"$5,500,000","$375,000","$1,860,000","$7,835,000 "
Solomon Thomas,DE,"$645,000","$2,379,490","$4,653,975","$7,678,465 "
Kyle Juszczyk,FB,"$4,200,000","$400,000","$1,250,000","$5,950,000 "
DeForest Buckner,DT,"$720,000","$2,210,589","$2,857,455","$5,788,044 "
Jerick McKinnon,RB,"$3,700,000",0-,"$2,000,000","$5,750,000 "
Malcolm Smith,OLB,"$1,250,000","$87,500","$4,200,000","$5,537,500 "
Jaquiski Tartt,SS,"$3,000,000","$250,000","$1,500,000","$4,850,000 "
Mike McGlinchey,RT,"$570,000","$743,722","$2,854,858","$4,168,580 "
Marquise Goodwin,WR,"$2,950,000","$343,750","$625,000","$3,968,750 "
Jimmie Ward,FS,"$2,000,000","$843,750","$1,000,000","$3,843,750 "
Laken Tomlinson,G,"$2,000,000","$400,000","$1,250,000","$3,750,000 "
Tevin Coleman,RB,"$1,550,000","$1,950,000",0-,"$3,600,000 "
Joshua Garnett,G,"$1,718,770",0-,"$1,241,693","$2,960,463 "
Michael Person,G,"$1,450,000","$1,250,000",0-,"$2,750,000 "
Garrett Celek,TE,"$1,700,000","$328,125","$625,000","$2,703,125 "
K'Waun Williams,CB,"$1,550,000","$218,750","$750,000","$2,568,750 "
Shon Coleman,T,"$2,005,000",0-,0-,"$2,025,000 "
Raheem Mostert,RB,"$1,400,000","$112,500","$333,333","$1,895,833 "
Jordan Matthews,WR,"$1,000,000","$406,250","$300,000","$1,706,250 "
Mark Nzeocha,OLB,"$1,100,000","$500,000",0-,"$1,650,000 "
Jason Verrett,CB,"$1,100,000",0-,"$400,000","$1,500,000 "
Dante Pettis,WR,"$770,934",0-,"$683,737","$1,454,671 "
David Mayo,ILB,"$850,000","$350,000",0-,"$1,250,000 "
Ahkello Witherspoon,CB,"$815,375",0-,"$243,393","$1,058,768 "
Kyle Nelson,LS,"$601,765","$450,000",0-,"$1,051,764 "
C.J. Beathard,QB,"$785,786",0-,"$176,572","$962,358 "
Fred Warner,OLB,"$663,137",0-,"$252,547","$915,684 "
Tarvarius Moore,S,"$603,000",0-,"$196,093","$799,093 "
Ronald Blair,DE,"$720,000",0-,"$67,602","$787,602 "
Jalen Hurd,WR,"$495,000",0-,"$283,123","$778,123 "
Antone Exum,FS,"$805,000",0-,"$50,000","$735,000 "
Sheldon Day,DT,"$720,000",0-,0-,"$720,000 "
George Kittle,TE,"$645,000",0-,"$74,571","$719,571 "
Trent Taylor,WR,"$645,000",0-,"$50,484","$695,484 "
Mitch Wishnowsky,P,"$495,000",0-,"$191,018","$686,018 "
D.J. Jones,DT,"$645,000",0-,"$36,963","$681,963 "
Adrian Colbert,FS,"$645,000",0-,"$21,196","$666,196 "
D.J. Reed,CB,"$570,000",0-,"$77,842","$647,842 "
Kentavius Street,DE,"$495,000",0-,"$152,550","$647,550 "
Kendrick Bourne,WR,"$645,000",0-,"$1,668","$646,668 "
Matt Breida,RB,"$645,000",0-,"$1,668","$646,668 "
Erik Magnunson,T,"$645,000",0-,"$1,334","$646,334 "
Ben Garland,G,"$805,000",0-,0-,"$645,000 "
Dontae Johnson,CB,"$805,000",0-,0-,"$645,000 "
LaRoy Reynolds,ILB,"$805,000",0-,0-,"$645,000 "
Colin Holba,LS,"$645,000",0-,0-,"$645,000 "
Elijah Lee,OLB,"$645,000",0-,0-,"$645,000 "
Greg Mabin,CB,"$645,000",0-,0-,"$645,000 "
Cedric Thornton,DT,"$915,000",0-,0-,"$630,000 "
Marcell Harris,S,"$570,000",0-,"$41,573","$611,573 "
Jullian Taylor,DT,"$570,000",0-,"$24,510","$594,510 "
Richie James,WR,"$570,000",0-,"$19,142","$589,142 "
Dre Greenlaw,LB,"$495,000",0-,"$80,429","$575,429 "
Willie Beavers,T,"$570,000",0-,0-,"$570,000 "
Ross Dwelley,TE,"$570,000",0-,0-,"$570,000 "
Kapron Lewis-Moore,DE,"$570,000",0-,0-,"$570,000 "
Max McCaffrey,WR,"$570,000",0-,0-,"$570,000 "
Nick Mullens,QB,"$570,000",0-,0-,"$570,000 "
Tyree Robinson,S,"$570,000",0-,0-,"$570,000 "
Najee Toran,T,"$570,000",0-,0-,"$570,000 "
Jeff Wilson,RB,"$570,000",0-,0-,"$570,000 "
Kaden Smith,TE,"$495,000",0-,"$50,002","$545,002 "
Justin Skule,T,"$495,000",0-,"$44,714","$539,714 "
Tim Harris,CB,"$495,000",0-,"$39,577","$534,577 "
Azeez Al-Shaair,LB,"$495,000",0-,"$5,000","$500,000 "
Malik Henry,WR,"$495,000",0-,"$5,000","$500,000 "
Demetrius Flannigan-Fowles,S,"$495,000",0-,"$4,166","$499,166 "
Kevin Givens,DT,"$495,000",0-,"$4,000","$499,000 "
Jamell Garcia-Williams,DT,"$495,000",0-,"$3,333","$498,333 "
Tyree Mayfield,TE,"$495,000",0-,"$3,333","$498,333 "
Shawn Poindexter,WR,"$495,000",0-,"$1,666","$496,666 "
Wilton Speight,QB,"$495,000",0-,"$1,666","$496,666 "
Ross Reynolds,G,"$495,000",0-,$666,"$495,666 "
Jonathan Brown,K,"$495,000",0-,0-,"$495,000 "
Alex Brown,CB,"$495,000",0-,0-,"$495,000 "
Daniel Brunskill,T,"$495,000",0-,0-,"$495,000 "
Christian Dilauro,G,"$495,000",0-,0-,"$495,000 "
Emmanuel Moseley,CB,"$495,000",0-,0-,"$495,000 "
Austin Walter,RB,"$495,000",0-,0-,"$495,000 "
Nick Bosa,DE,0-,0-,0-,0- 
Wesley Johnson,C,0-,0-,0-,0- 
Deebo Samuel,WR,0-,0-,0-,0- 
Levine Toilolo,TE,0-,0-,0-,0- 
Nick Bosa,DE,-,0-,0-,"$6,078,972 "
Deebo Samuel,WR,-,0-,0-,"$1,396,071 "
Jalen Hurd,WR,-,0-,0-,"$776,235 "
Mitch Wishnowsky,P,-,0-,0-,"$685,290 "
Dre Greenlaw,LB,-,0-,0-,"$575,122 "
Kaden Smith,TE,-,0-,0-,"$544,813 "
Justin Skule,T,-,0-,0-,"$539,714 "
Tim Harris,CB,-,0-,0-,"$534,426 "
Pierre Garcon,WR,-,0-,0-,"$7,200,000 "
Brock Coyle,OLB,"$1,100,000",0-,0-,"$2,500,000 "
Reuben Foster,ILB,-,0-,0-,"$2,355,660 "
Earl Mitchell,DT,-,0-,0-,"$1,500,000 "
Dekoda Watson,OLB,-,0-,0-,"$333,334 "
Joe Williams,RB,-,0-,0-,"$314,692 "
Pita Taumoepenu,OLB,-,0-,0-,"$72,722 "
Aaron Burbridge,WR,-,0-,0-,"$25,089 "
Cam Glenn,S,"$20,000",0-,0-,"$25,000 "
Tarvarus McFadden,CB,-,0-,0-,"$13,334 "
Jeff Wilson,RB,-,0-,0-,"$6,667 "
Victor Bolden,WR,-,0-,0-,"$2,668 "
Russell Wilson,QB,"$5,000,000",0-,"$19,200,000","$26,286,668 "
Bobby Wagner,ILB,"$10,500,000","$937,500","$1,600,000","$14,037,500 "
Duane Brown,LT,"$8,000,000","$500,000","$2,000,000","$10,850,000 "
Justin Britt,C,"$4,500,000","$500,000","$1,250,000","$7,916,666 "
Ezekiel Ansah,DE,"$2,500,000","$1,875,000","$3,500,000","$7,875,000 "
Tyler Lockett,WR,"$3,907,000","$500,000","$2,250,000","$7,357,000 "
Barkevious Mingo,OLB,"$3,400,000","$300,000","$1,100,000","$5,300,000 "
K.J. Wright,OLB,"$1,500,000","$984,375","$2,500,000","$4,984,375 "
Bradley McDougald,SS,"$2,900,000","$500,000","$1,333,333","$4,733,333 "
Ed Dickson,TE,"$3,300,000","$250,000","$866,666","$4,416,666 "
Jaron Brown,WR,"$2,750,000",0-,"$975,000","$3,725,000 "
George Fant,T,"$3,095,000",0-,0-,"$3,095,000 "
Mychal Kendricks,OLB,"$2,000,000","$750,000",0-,"$3,000,000 "
Germain Ifedi,RT,"$1,577,060",0-,"$1,052,748","$2,629,808 "
Mike Iupati,G,"$1,000,000","$312,500","$1,250,000","$2,562,500 "
Jason Myers,K,"$1,500,000",0-,"$1,000,000","$2,500,000 "
Rashaad Penny,RB,"$969,338",0-,"$1,477,352","$2,446,690 "
Al Woods,DT,"$1,250,000","$562,500","$400,000","$2,212,500 "
D.J. Fluker,G,"$850,000","$775,000","$500,000","$2,125,000 "
Quinton Jefferson,DE,"$2,025,000",0-,0-,"$2,025,000 "
L.J. Collier,DE,"$495,000",0-,"$1,475,196","$1,970,196 "
Cassius Marsh,OLB,"$850,000","$400,000","$600,000","$1,850,000 "
Jarran Reed,DT,"$1,116,769",0-,"$439,027","$1,555,796 "
Akeem King,SS,"$750,000","$250,000","$400,000","$1,400,000 "
Ethan Pocic,G,"$865,821",0-,"$336,642","$1,202,463 "
Marquise Blair,S,"$495,000",0-,"$638,936","$1,133,936 "
Nick Bellore,FB,"$930,000",0-,"$150,000","$1,080,000 "
Neiko Thorpe,CB,"$850,000","$50,000","$100,000","$1,000,000 "
C.J. Prosise,RB,"$745,000",0-,"$173,116","$918,116 "
Nick Vannett,TE,"$736,000",0-,"$164,220","$900,220 "
Shaquill Griffin,CB,"$680,000",0-,"$189,655","$869,655 "
Rasheem Green,DE,"$639,000",0-,"$228,139","$867,139 "
Delano Hill,S,"$678,000",0-,"$181,869","$859,869 "
Amara Darboh,WR,"$668,000",0-,"$176,572","$844,572 "
Nazair Jones,DT,"$668,000",0-,"$176,572","$844,572 "
D.K. Metcalf,WR,"$495,000",0-,"$338,827","$833,827 "
Tedric Thompson,S,"$645,000",0-,"$168,001","$813,001 "
Geno Smith,QB,"$805,000","$65,000","$25,000","$735,000 "
Jamar Taylor,CB,"$805,000","$65,000","$25,000","$735,000 "
Will Dissly,TE,"$570,000",0-,"$162,567","$732,567 "
Joey Hunt,C,"$720,000",0-,0-,"$720,000 "
Branden Jackson,DE,"$720,000",0-,0-,"$720,000 "
J.D. McKissic,RB,"$720,000",0-,0-,"$720,000 "
Jamie Meder,DE,"$720,000",0-,0-,"$720,000 "
Tyler Ott,LS,"$720,000",0-,0-,"$720,000 "
Kalan Reed,CB,"$720,000",0-,0-,"$720,000 "
Gary Jennings,WR,"$495,000",0-,"$177,733","$672,733 "
Phil Haynes,G,"$495,000",0-,"$172,718","$667,718 "
Christopher Carson,RB,"$645,000",0-,"$16,282","$661,282 "
Ugo Amadi,CB,"$495,000",0-,"$161,299","$656,299 "
Shaquem Griffin,OLB,"$570,000",0-,"$79,404","$649,404 "
Marcus Martin,G,"$805,000",0-,0-,"$645,000 "
Marwin Evans,S,"$645,000",0-,0-,"$645,000 "
Jacob Hollister,TE,"$645,000",0-,0-,"$645,000 "
Shalom Luani,S,"$645,000",0-,0-,"$645,000 "
Paxton Lynch,QB,"$645,000",0-,0-,"$645,000 "
David Moore,WR,"$645,000",0-,0-,"$645,000 "
Tre Flowers,CB,"$570,000",0-,"$74,682","$644,682 "
Michael Dickson,P,"$570,000",0-,"$72,537","$642,537 "
Jake Martin,DE,"$570,000",0-,"$40,509","$610,509 "
Ben Burr-Kirven,LB,"$495,000",0-,"$85,403","$580,403 "
Poona Ford,DT,"$570,000",0-,"$2,666","$572,666 "
Austin Calitro,ILB,"$570,000",0-,0-,"$570,000 "
Justin Currie,SS,"$570,000",0-,0-,"$570,000 "
Emmanuel Ellerbe,LB,"$570,000",0-,0-,"$570,000 "
Keenan Reynolds,WR,"$570,000",0-,0-,"$570,000 "
Jordan Roos,G,"$570,000",0-,0-,"$570,000 "
Jordan Simmons,T,"$570,000",0-,0-,"$570,000 "
Malik Turner,WR,"$570,000",0-,0-,"$570,000 "
Jamarco Jones,T,"$495,000",0-,"$61,250","$556,250 "
Travis Homer,RB,"$495,000",0-,"$35,704","$530,704 "
Demarcus Christmas,DT,"$495,000",0-,"$31,960","$526,960 "
John Ursua,WR,"$495,000",0-,"$20,590","$515,590 "
Davante Davis,CB,"$495,000",0-,"$3,333","$498,333 "
Derrek Thomas,CB,"$495,000",0-,"$3,333","$498,333 "
Terry Wright,WR,"$495,000",0-,"$3,333","$498,333 "
Jazz Ferguson,WR,"$495,000",0-,"$2,666","$497,666 "
Demetrius Knox,G,"$495,000",0-,"$2,666","$497,666 "
Justin Johnson,TE,"$495,000",0-,"$1,666","$496,666 "
Jay-Tee Tiuli,DT,"$495,000",0-,"$1,000","$496,000 "
Jalen Harvey,S,"$495,000",0-,$666,"$495,666 "
Bryan Mone,DT,"$495,000",0-,$333,"$495,333 "
Jeremy Boykins,CB,"$495,000",0-,0-,"$495,000 "
Elijah Nkansah,T,"$495,000",0-,0-,"$495,000 "
Bo Scarbrough,RB,"$495,000",0-,0-,"$495,000 "
Caleb Scott,WR,"$495,000",0-,0-,"$495,000 "
Marcelias Sutton,RB,"$495,000",0-,0-,"$495,000 "
Tyrone Swoopes,TE,"$495,000",0-,0-,"$495,000 "
Simeon Thomas,CB,"$495,000",0-,0-,"$495,000 "
Cody Barton,LB,0-,0-,0-,0- 
Adam Choice,RB,"$378,000",-,$600,"$378,600 "
L.J. Collier,DE,-,-,$600,"$1,964,574 "
Marquise Blair,S,-,-,$600,"$1,131,500 "
D.K. Metcalf,WR,-,-,$600,"$832,536 "
Cody Barton,LB,-,-,$600,"$715,189 "
Gary Jennings,WR,-,-,$600,"$672,733 "
Phil Haynes,G,-,-,$600,"$667,061 "
Ugo Amadi,CB,-,-,$600,"$655,684 "
Ben Burr-Kirven,LB,-,-,$600,"$580,403 "
Travis Homer,RB,-,-,$600,"$530,704 "
Demarcus Christmas,DT,-,-,$600,"$526,838 "
John Ursua,WR,-,-,$600,"$515,589 "
Kam Chancellor,SS,"$5,200,000",-,$600,"$10,200,000 "
Doug Baldwin,WR,-,-,$600,"$6,287,500 "
Malik McDowell,DT,-,-,$600,"$1,599,253 "
Jon Ryan,P,-,-,$600,"$600,000 "
Rees Odhiambo,T,-,-,$600,"$161,355 "
Alex McGough,QB,-,-,$600,"$77,768 "
Ka'Raun White,WR,-,-,$600,"$14,000 "
Taryn Christion,QB,-,-,$600,"$10,000 "
Khalid Hill,FB,-,-,$600,"$8,000 "
Jordan Roos,G,-,-,$600,"$6,668 "
Mik'Quan Deane,TE,-,-,$600,"$5,000 "
Emmanuel Beal,LB,-,-,$600,"$1,334 "
Jameis Winston,QB,"$20,922,000",0-,0-,"$20,922,000 "
Mike Evans,WR,"$17,000,000","$3,000,000",0-,"$20,000,000 "
Jason Pierre-Paul,DE,"$13,650,000","$1,000,000",0-,"$14,900,000 "
Donovan Smith,LT,"$7,000,000","$5,500,000",0-,"$12,500,000 "
Ali Marpet,G,"$3,125,000","$7,500,000","$400,000","$11,025,000 "
Ryan Jensen,C,"$10,000,000",0-,0-,"$10,000,000 "
Lavonte David,OLB,"$9,750,000",0-,0-,"$9,750,000 "
Ndamukong Suh,DT,"$5,250,000",0-,"$4,000,000","$9,250,000 "
Cameron Brate,TE,"$7,000,000",0-,0-,"$7,000,000 "
Demar Dotson,RT,"$3,975,000","$703,125",0-,"$4,803,125 "
Vernon Hargreaves,CB,"$2,383,317",0-,"$2,127,759","$4,511,076 "
Beau Allen,DT,"$2,000,000","$2,000,000",0-,"$4,000,000 "
Breshad Perriman,WR,"$2,000,000","$2,000,000",0-,"$4,000,000 "
Shaquil Barrett,OLB,"$1,000,000","$3,000,000",0-,"$4,000,000 "
William Gholston,DE,"$3,750,000",0-,0-,"$3,750,000 "
Vita Vea,DT,"$1,153,829",0-,"$2,215,316","$3,369,145 "
O.J. Howard,TE,"$1,473,602",0-,"$1,552,203","$3,025,805 "
Bradley Pinion,P,"$805,000","$1,795,000",0-,"$2,600,000 "
Deone Bucannon,ILB,"$1,050,000","$1,450,000",0-,"$2,500,000 "
Ryan Smith,CB,"$2,025,000",0-,"$148,041","$2,173,041 "
Peyton Barber,RB,"$1,125,000","$1,000,000",0-,"$2,125,000 "
Caleb Benenoch,G,"$2,025,000",0-,"$63,297","$2,088,297 "
Carl Nassib,DE,"$2,025,000",0-,0-,"$2,025,000 "
Evan Smith,C,"$2,000,000",0-,0-,"$2,000,000 "
Noah Spence,DE,"$1,273,132",0-,"$647,510","$1,920,642 "
Ronald Jones,RB,"$801,450",0-,"$805,801","$1,607,251 "
Blaine Gabbert,QB,"$1,000,000","$593,750",0-,"$1,593,750 "
Justin Evans,S,"$937,663",0-,"$480,326","$1,417,989 "
Sean Bunting,CB,"$495,000",0-,"$846,090","$1,341,090 "
Ryan Griffin,QB,"$805,000","$450,000",0-,"$1,255,000 "
M.J. Stewart,CB,"$711,051",0-,"$444,202","$1,155,253 "
Cairo Santos,K,"$805,000","$195,000",0-,"$1,000,000 "
Carlton Davis,CB,"$679,687",0-,"$318,748","$998,435 "
Kentrell Brice,S,"$800,000","$175,000",0-,"$975,000 "
Chris Godwin,WR,"$677,000",0-,"$198,041","$875,041 "
Earl Watford,G,"$805,000","$65,000",0-,"$870,000 "
Alex Cappa,G,"$615,000",0-,"$198,426","$813,426 "
Jordan Whitehead,S,"$570,000",0-,"$166,814","$736,814 "
Kevin Minter,ILB,"$805,000","$90,000",0-,"$735,000 "
Rakeem Nunez-Roches,DT,"$805,000","$90,000",0-,"$735,000 "
Devante Harris,CB,"$720,000",0-,0-,"$720,000 "
Anthony Nelson,DE,"$495,000",0-,"$193,020","$688,020 "
Antony Auclair,TE,"$645,000",0-,"$6,668","$651,668 "
Justin Watson,WR,"$570,000",0-,"$75,434","$645,434 "
Andre Ellington,RB,"$805,000",0-,0-,"$645,000 "
Corey Nelson,ILB,"$805,000",0-,0-,"$645,000 "
Devante Bond,OLB,"$645,000",0-,0-,"$645,000 "
Isaiah Johnson,S,"$645,000",0-,0-,"$645,000 "
Jordan Leggett,TE,"$645,000",0-,0-,"$645,000 "
Michael Liedtke,G,"$645,000",0-,0-,"$645,000 "
Bobo Wilson,WR,"$645,000",0-,0-,"$645,000 "
Jack Cichy,ILB,"$570,000",0-,"$36,344","$606,344 "
Matt Gay,K,"$495,000",0-,"$81,443","$576,443 "
Shaun Wilson,RB,"$570,000",0-,"$3,333","$573,333 "
K.J. Brent,WR,"$570,000",0-,0-,"$570,000 "
Demone Harris,DE,"$570,000",0-,0-,"$570,000 "
Tanner Hudson,TE,"$570,000",0-,0-,"$570,000 "
Jeremiah Ledbetter,DT,"$570,000",0-,0-,"$570,000 "
Pat O'Connor,DE,"$570,000",0-,0-,"$570,000 "
Scott Miller,WR,"$495,000",0-,"$31,960","$526,960 "
Terry Beckner,DT,"$495,000",0-,"$28,079","$523,079 "
Zack Bailey,G,"$495,000",0-,"$7,500","$502,500 "
Jalen Allison,CB,"$495,000",0-,0-,"$495,000 "
Bruce Anderson,RB,"$495,000",0-,0-,"$495,000 "
Cole Boozer,T,"$495,000",0-,0-,"$495,000 "
Kahzin Daniels,DE,"$495,000",0-,0-,"$495,000 "
Lukas Denis,S,"$495,000",0-,0-,"$495,000 "
D’Cota Dixon,S,"$495,000",0-,0-,"$495,000 "
Donnie Ernsberger,TE,"$495,000",0-,0-,"$495,000 "
Nick Fitzgerald,QB,"$495,000",0-,0-,"$495,000 "
Ruben Holcomb,G,"$495,000",0-,0-,"$495,000 "
Farrington Huguenin,DE,"$495,000",0-,0-,"$495,000 "
Anthony Johnson,WR,"$495,000",0-,0-,"$495,000 "
David Kenney,DE,"$495,000",0-,0-,"$495,000 "
DaMarkus Lodge,WR,"$495,000",0-,0-,"$495,000 "
Riley Mayfield,T,"$495,000",0-,0-,"$495,000 "
Bryant Mitchell,WR,"$495,000",0-,0-,"$495,000 "
Dare Odeyingbo,LB,"$495,000",0-,0-,"$495,000 "
Dare Ogunbowale,RB,"$495,000",0-,0-,"$495,000 "
Brock Ruble,T,"$495,000",0-,0-,"$495,000 "
Spencer Schnell,WR,"$495,000",0-,0-,"$495,000 "
Cortrelle Simpson,WR,"$495,000",0-,0-,"$495,000 "
Emmanuel Smith,LB,"$495,000",0-,0-,"$495,000 "
Orion Stewart,CB,"$495,000",0-,0-,"$495,000 "
Nate Trewyn,C,"$495,000",0-,0-,"$495,000 "
Zach Triner,LS,"$495,000",0-,0-,"$495,000 "
Xavier Ubosi,WR,"$495,000",0-,0-,"$495,000 "
Jamel Dean,CB,0-,0-,0-,0- 
Mike Edwards,S,0-,0-,0-,0- 
Devin White,LB,0-,0-,0-,0- 
Kendell Beckwith,OLB,"$668,000",-,"$176,572","$844,572 "
Devin White,ILB,-,-,"$176,572","$5,311,717 "
Sean Bunting,CB,-,-,"$176,572","$1,337,865 "
Jamel Dean,CB,-,-,"$176,572","$705,906 "
Mike Edwards,S,-,-,"$176,572","$685,379 "
Anthony Nelson,DE,-,-,"$176,572","$688,020 "
Matt Gay,K,-,-,"$176,572","$576,133 "
Scott Miller,WR,-,-,"$176,572","$526,838 "
Terry Beckner,DT,-,-,"$176,572","$522,971 "
Mitch Unrein,DE,-,-,"$176,572","$1,000,000 "
Stevie Tu'ikolovatu,DT,-,-,"$176,572","$45,566 "
Stevie Tu'ikolovatu,DT,-,-,"$176,572","$45,566 "
Devante Bond,OLB,-,-,"$176,572","$36,176 "
Godwin Igwebuike,S,-,-,"$176,572","$13,334 "
Cole Gardner,T,-,-,"$176,572","$1,668 "
Sergio Bailey,WR,-,-,"$176,572",$667 
Marcus Mariota,QB,"$20,922,000",0-,0-,"$20,922,000 "
Taylor Lewan,LT,"$14,500,000",0-,"$2,200,000","$16,700,000 "
Malcolm Butler,CB,"$10,500,000","$500,000","$2,000,000","$13,100,000 "
Jurrell Casey,DT,"$10,550,000","$468,750","$1,600,000","$12,718,750 "
Logan Ryan,CB,"$9,500,000","$500,000","$666,668","$10,666,668 "
DaQuan Jones,DE,"$6,000,000",0-,"$1,333,333","$7,333,333 "
Corey Davis,WR,"$645,000","$2,128,614","$4,152,216","$6,925,830 "
Rodger Saffold,G,"$3,500,000","$500,000","$2,375,000","$6,375,000 "
Delanie Walker,TE,"$4,080,000","$531,250","$1,666,666","$6,327,916 "
Ben Jones,C,"$4,500,000",0-,"$875,000","$5,375,000 "
Cameron Wake,OLB,"$3,250,000","$656,250","$1,333,333","$5,239,583 "
Jack Conklin,RT,"$2,617,862",0-,"$2,440,484","$5,058,346 "
Adam Humphries,WR,"$2,000,000","$500,000","$2,500,000","$5,000,000 "
Dion Lewis,RB,"$4,000,000","$300,000","$562,500","$4,862,500 "
Wesley Woodyard,ILB,"$2,950,000","$511,870",0-,"$4,111,870 "
Ryan Succop,K,"$2,500,000",0-,"$700,000","$3,200,000 "
Kenny Vaccaro,SS,"$1,250,000","$406,250","$1,500,000","$3,156,250 "
Adoree' Jackson,CB,"$1,490,708",0-,"$1,586,415","$3,077,123 "
Brett Kern,P,"$1,800,000",0-,"$1,050,000","$2,950,000 "
Rashaan Evans,LB,"$1,006,236",0-,"$1,624,944","$2,631,180 "
Daren Bates,ILB,"$2,050,000",0-,"$166,668","$2,416,668 "
Jeffery Simmons,DT,"$495,000",0-,"$1,807,501","$2,302,501 "
Kevin Byard,FS,"$2,025,000",0-,"$224,265","$2,249,265 "
Tajae Sharpe,WR,"$2,025,000",0-,"$68,721","$2,093,721 "
Ryan Tannehill,QB,"$1,750,000","$125,000",0-,"$1,875,000 "
Austin Johnson,DT,"$1,222,122",0-,"$579,497","$1,801,619 "
Derrick Henry,RB,"$1,187,445",0-,"$533,261","$1,720,706 "
Dennis Kelly,RT,"$1,350,000","$75,000","$133,334","$1,608,334 "
Brent Urban,DT,"$850,000","$150,000","$250,000","$1,550,000 "
Harold Landry,LB,"$786,077",0-,"$744,307","$1,530,384 "
Beau Brinkley,LS,"$1,250,000",0-,"$168,000","$1,418,000 "
Kevin Pamphile,G,"$1,000,000","$46,875","$350,000","$1,396,875 "
Kamalei Correa,OLB,"$1,234,043",0-,0-,"$1,234,043 "
Taywan Taylor,WR,"$773,500",0-,"$229,003","$1,002,503 "
Austin Pasztor,T,"$930,000",0-,0-,"$930,000 "
Jonnu Smith,TE,"$669,000",0-,"$176,572","$845,572 "
LeShaun Sims,CB,"$720,000",0-,"$59,548","$779,548 "
Nate Davis,G,"$495,000",0-,"$233,670","$728,670 "
David Fluellen,RB,"$720,000",0-,0-,"$720,000 "
Hroniss Grasu,C,"$720,000",0-,0-,"$720,000 "
Darius Jennings,WR,"$720,000",0-,0-,"$720,000 "
Mike Jordan,CB,"$720,000",0-,0-,"$720,000 "
MyCole Pruitt,TE,"$720,000",0-,0-,"$720,000 "
Jayon Brown,ILB,"$645,000",0-,"$67,888","$712,888 "
Amani Hooker,S,"$495,000",0-,"$183,370","$678,370 "
Corey Levin,G,"$645,000",0-,"$27,503","$672,503 "
Riley Bullough,ILB,"$645,000",0-,0-,"$645,000 "
Tyler Marz,T,"$645,000",0-,0-,"$645,000 "
Jeremy McNichols,RB,"$645,000",0-,0-,"$645,000 "
Kalif Raymond,WR,"$645,000",0-,0-,"$645,000 "
Cole Wick,TE,"$645,000",0-,0-,"$645,000 "
